dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1525672800,2018-05-07 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,9.27,5.56,7,10.52,1019,,,73,3.6,320,,,,,1,800,Clear,sky is clear,01n
1525676400,2018-05-07 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,8.42,5.61,6.4,9.98,1019,,,73,2.1,330,,,,,1,800,Clear,sky is clear,01n
1525680000,2018-05-07 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,8.31,4.43,7.71,9.18,1020,,,73,3.6,330,,,,,1,800,Clear,sky is clear,01n
1525683600,2018-05-07 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.77,4.49,7,8.47,1020,,,73,2.6,340,,,,,1,800,Clear,sky is clear,01n
1525687200,2018-05-07 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.42,3.73,7,8.83,1021,,,73,3.1,340,,,,,1,800,Clear,sky is clear,01n
1525690800,2018-05-07 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.51,3.84,7,8.82,1021,,,73,3.1,340,,,,,1,800,Clear,sky is clear,01d
1525694400,2018-05-07 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,9.48,5.42,8,10,1022,,,63,3.6,350,,,,,1,800,Clear,sky is clear,01d
1525698000,2018-05-07 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,11.98,7.69,10.71,13.3,1022,,,56,4.1,350,,,,,1,800,Clear,sky is clear,01d
1525701600,2018-05-07 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,14.29,10.75,12.3,16,1023,,,49,3.1,330,,,,,1,800,Clear,sky is clear,01d
1525705200,2018-05-07 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.57,12.88,15,17.2,1023,,,40,3.1,330,,,,,1,800,Clear,sky is clear,01d
1525708800,2018-05-07 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.4,12.25,15.8,19,1023,,,37,5.1,340,,,,,1,800,Clear,sky is clear,01d
1525712400,2018-05-07 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.99,15.32,16.5,19.4,1023,,,35,1.5,0,,,,,1,800,Clear,sky is clear,01d
1525716000,2018-05-07 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.03,14.24,16,19.4,1022,,,35,3.1,330,,,,,1,800,Clear,sky is clear,01d
1525719600,2018-05-07 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.58,16.23,18.4,21.1,1022,,,33,2.6,0,,,,,20,801,Clouds,few clouds,02d
1525723200,2018-05-07 20:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.55,15.92,18,21.1,1022,,,34,3.1,110,,,,,40,802,Clouds,scattered clouds,03d
1525726800,2018-05-07 21:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.54,15.84,18,20,1022,,,33,3.1,110,,,,,1,800,Clear,sky is clear,01d
1525730400,2018-05-07 22:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.68,14.09,16,20,1022,,,48,5.7,120,,,,,1,800,Clear,sky is clear,01d
1525734000,2018-05-07 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.63,14.65,15,19.1,1022,,,48,3.1,140,,,,,1,800,Clear,sky is clear,01d
1525737600,2018-05-08 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.67,13.69,14,18.5,1022,,,51,3.1,130,,,,,1,800,Clear,sky is clear,01d
1525741200,2018-05-08 01:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,14.73,12.06,12.1,16.12,1022,,,57,2.6,130,,,,,1,800,Clear,sky is clear,01n
1525744800,2018-05-08 02:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,12.71,10.98,11.3,14,1022,,,73,1.81,157,,,,,1,800,Clear,sky is clear,01n
1525748400,2018-05-08 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,11.63,10.01,10,13,1023,,,76,1.5,170,,,,,1,800,Clear,sky is clear,01n
1525752000,2018-05-08 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,10.2,8.4,7.8,12.3,1023,,,85,1.83,170,,,,,1,800,Clear,sky is clear,01n
1525755600,2018-05-08 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,9.26,7.44,6,12,1023,,,92,1.95,169,,,,,1,800,Clear,sky is clear,01n
1525759200,2018-05-08 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,8.62,6.72,6,11.1,1022,,,96,2.06,173,,,,,1,800,Clear,sky is clear,01n
1525762800,2018-05-08 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,8.4,6.51,5,11.08,1022,,,100,2.17,183,,,,,1,701,Mist,mist,50n
1525766400,2018-05-08 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.41,5.27,3.9,10.11,1022,,,100,2.19,187,,,,,1,800,Clear,sky is clear,01n
1525770000,2018-05-08 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.5,5.34,4.4,9.44,1022,,,96,2.06,187,,,,,1,800,Clear,sky is clear,01n
1525773600,2018-05-08 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.7,4.42,3,10.19,1022,,,100,2.16,207,,,,,1,701,Mist,mist,50n
1525777200,2018-05-08 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.31,5.46,3.3,10,1022,,,100,1.74,219,,,,,1,701,Mist,mist,50d
1525780800,2018-05-08 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,10.62,9.37,8.3,12,1023,,,100,2.1,210,,,,,1,800,Clear,sky is clear,01d
1525784400,2018-05-08 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,14.21,11.89,13.53,15.6,1023,,,59,2.1,220,,,,,1,800,Clear,sky is clear,01d
1525788000,2018-05-08 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.09,13.94,16.1,18,1023,,,47,3.1,180,,,,,1,800,Clear,sky is clear,01d
1525791600,2018-05-08 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.86,15.28,18,20,1023,,,41,3.6,200,,,,,1,800,Clear,sky is clear,01d
1525795200,2018-05-08 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.4,17.04,19.82,21.1,1022,,,40,3.6,200,,,,,1,800,Clear,sky is clear,01d
1525798800,2018-05-08 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.74,18.91,21,23,1022,,,39,3.1,0,,,,,1,800,Clear,sky is clear,01d
1525802400,2018-05-08 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.68,19.77,21,24,1021,,,36,3.1,180,,,,,1,800,Clear,sky is clear,01d
1525806000,2018-05-08 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.68,21.24,21.1,25,1021,,,34,2.45,204,,,,,1,800,Clear,sky is clear,01d
1525809600,2018-05-08 20:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.92,20.37,21.2,25,1020,,,34,4.1,150,,,,,1,800,Clear,sky is clear,01d
1525813200,2018-05-08 21:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,24.38,22.75,22.9,26,1019,,,34,1.5,0,,,,,1,800,Clear,sky is clear,01d
1525816800,2018-05-08 22:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.53,20.26,20,26.1,1019,,,34,3.6,150,,,,,1,800,Clear,sky is clear,01d
1525820400,2018-05-08 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.6,21.13,21.87,24.5,1019,,,35,2.6,150,,,,,1,800,Clear,sky is clear,01d
1525824000,2018-05-09 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.41,18.95,18.2,23.1,1018,,,40,2.6,140,,,,,1,800,Clear,sky is clear,01d
1525827600,2018-05-09 01:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.42,15.88,15.7,20.85,1019,,,52,3.1,130,,,,,1,800,Clear,sky is clear,01n
1525831200,2018-05-09 02:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.6,14.26,14.8,19,1019,,,57,2.7,168,,,,,1,800,Clear,sky is clear,01n
1525834800,2018-05-09 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,15.7,13.88,13.9,18.5,1019,,,66,2.42,177,,,,,1,800,Clear,sky is clear,01n
1525838400,2018-05-09 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,14.5,12.94,12,17.2,1018,,,71,2.03,189,,,,,1,800,Clear,sky is clear,01n
1525842000,2018-05-09 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,14.57,12.97,12,17.2,1018,,,71,2.11,191,,,,,1,800,Clear,sky is clear,01n
1525845600,2018-05-09 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,11.71,10.28,9,13.9,1018,,,86,1.9,170,,,,,1,800,Clear,sky is clear,01n
1525849200,2018-05-09 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,11.45,9.79,9,13.5,1018,,,76,1.5,60,,,,,1,800,Clear,sky is clear,01n
1525852800,2018-05-09 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,10.94,9.42,9.2,13,1017,,,82,1.5,40,,,,,1,800,Clear,sky is clear,01n
1525856400,2018-05-09 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,10,8.27,8,12.2,1017,,,92,2.08,149,,,,,1,800,Clear,sky is clear,01n
1525860000,2018-05-09 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,10.41,8.54,8,12.2,1017,,,93,2.48,150,,,,,1,800,Clear,sky is clear,01n
1525863600,2018-05-09 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,10.12,8.25,8,12.25,1016,,,92,2.32,146,,,,,1,800,Clear,sky is clear,01d
1525867200,2018-05-09 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,12.88,10.67,11,15,1017,,,80,3.04,148,,,,,1,800,Clear,sky is clear,01d
1525870800,2018-05-09 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.47,15.06,15.6,18,1016,,,59,1.5,0,,,,,1,800,Clear,sky is clear,01d
1525874400,2018-05-09 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.38,18.5,19.54,21.2,1015,,,50,2.6,120,,,,,1,800,Clear,sky is clear,01d
1525878000,2018-05-09 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,22.84,21.25,21.7,24,1015,,,50,3.1,180,,,,,1,800,Clear,sky is clear,01d
1525881600,2018-05-09 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.98,22.67,22.8,26.1,1014,,,46,2.6,0,,,,,1,800,Clear,sky is clear,01d
1525885200,2018-05-09 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,25.4,19.93,23.9,27,1013,,,40,8.2,190,,,,,1,800,Clear,sky is clear,01d
1525888800,2018-05-09 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,26.35,21.5,24.8,28.3,1012,,,34,6.7,180,,,,,1,800,Clear,sky is clear,01d
1525892400,2018-05-09 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,26.02,21.06,24,28,1011,,,40,7.7,160,,,,,75,803,Clouds,broken clouds,04d
1525896000,2018-05-09 20:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,23.27,19.79,20,26.53,1010,,,48,5.7,150,,,,,75,803,Clouds,broken clouds,04d
1525899600,2018-05-09 21:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,25.16,23.37,23.8,26.67,1009,,,45,3.6,140,,0.3,,,1,500,Rain,light rain,10d
1525903200,2018-05-09 22:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,24.35,20.37,22.8,26,1008,,,47,6.7,150,,,,,40,802,Clouds,scattered clouds,03d
1525906800,2018-05-09 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.67,19.99,20,24.86,1007,,,65,4.6,130,1.3,,,,90,501,Rain,moderate rain,10d
1525910400,2018-05-10 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.24,20.02,19,24.46,1006,,,68,4.1,130,,,,,90,804,Clouds,overcast clouds,04d
1525914000,2018-05-10 01:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.53,21.53,19.8,24.47,1006,,,73,3.1,130,,,,,75,803,Clouds,broken clouds,04n
1525917600,2018-05-10 02:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.48,21.56,20.4,24,1006,,,70,2.6,160,,,,,90,804,Clouds,overcast clouds,04n
1525921200,2018-05-10 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.89,20.55,21,23,1005,,,68,4.6,170,,,,,75,803,Clouds,broken clouds,04n
1525924800,2018-05-10 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.11,15.98,18.5,24,1006,,,78,10.8,210,1.5,,,,90,202,Thunderstorm,thunderstorm with heavy rain,11n
1525924800,2018-05-10 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.11,15.98,18.5,24,1006,,,78,10.8,210,1.5,,,,90,501,Rain,moderate rain,10n
1525928400,2018-05-10 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.29,17.28,17.5,22,1006,,,86,6.2,200,3.05,,,,90,201,Thunderstorm,thunderstorm with rain,11n
1525928400,2018-05-10 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.29,17.28,17.5,22,1006,,,86,6.2,200,3.05,,,,90,501,Rain,moderate rain,10n
1525928400,2018-05-10 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.29,17.28,17.5,22,1006,,,86,6.2,200,3.05,,,,90,701,Mist,mist,50n
1525932000,2018-05-10 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.71,16.84,17,18.7,1006,,,90,4.1,180,0.65,,,,75,211,Thunderstorm,thunderstorm,11n
1525932000,2018-05-10 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.71,16.84,17,18.7,1006,,,90,4.1,180,0.65,,,,75,500,Rain,light rain,10n
1525935600,2018-05-10 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.56,16.84,16.7,18.41,1005,,,93,4.1,210,2,,,,75,501,Rain,moderate rain,10n
1525939200,2018-05-10 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.15,16.46,15.5,18,1006,,,96,4.1,210,,,,,20,801,Clouds,few clouds,02n
1525942800,2018-05-10 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.95,15.2,14.5,18,1006,,,86,4.6,240,,2,,,1,500,Rain,light rain,10n
1525946400,2018-05-10 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.07,13.25,14.6,17.2,1007,,,86,5.7,250,,,,,75,803,Clouds,broken clouds,04n
1525950000,2018-05-10 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,15.72,13.91,14.5,17,1008,,,86,4.1,250,,,,,75,803,Clouds,broken clouds,04d
1525953600,2018-05-10 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.68,13.88,16,17.2,1008,,,83,5.7,250,,,,,75,803,Clouds,broken clouds,04d
1525957200,2018-05-10 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.55,14.65,16,19,1009,,,77,5.7,250,,,,,20,801,Clouds,few clouds,02d
1525960800,2018-05-10 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.65,15.62,17,20,1010,,,75,6.2,250,,,,,75,803,Clouds,broken clouds,04d
1525964400,2018-05-10 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.79,16.77,19,21,1010,,,70,6.2,270,,,,,75,803,Clouds,broken clouds,04d
1525968000,2018-05-10 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.96,16.06,17.9,21,1011,,,67,7.2,260,,,,,90,804,Clouds,overcast clouds,04d
1525971600,2018-05-10 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.27,16.67,18.4,21.45,1011,,,65,6.7,250,,,,,90,804,Clouds,overcast clouds,04d
1525975200,2018-05-10 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.02,16.53,18,21.72,1011,,,63,6.2,260,,,,,90,804,Clouds,overcast clouds,04d
1525978800,2018-05-10 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,20.77,16.92,19,22,1012,,,60,6.7,270,,,,,90,804,Clouds,overcast clouds,04d
1525982400,2018-05-10 20:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.29,16.4,19,23,1012,,,54,7.7,260,,,,,40,802,Clouds,scattered clouds,03d
1525986000,2018-05-10 21:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.62,17.7,20.6,22.2,1012,,,52,6.2,290,,,,,75,803,Clouds,broken clouds,04d
1525989600,2018-05-10 22:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,21.15,17.46,18,23,1013,,,52,5.7,260,,,,,20,801,Clouds,few clouds,02d
1525993200,2018-05-10 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,19.92,16.49,17.4,21.1,1013,,,54,5.1,300,,,,,20,801,Clouds,few clouds,02d
1525996800,2018-05-11 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,18.39,14.51,17.1,19.91,1014,,,53,5.1,280,,,,,1,800,Clear,sky is clear,01d
1526000400,2018-05-11 01:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,17.46,15.52,15.6,19,1015,,,59,2.6,280,,,,,20,801,Clouds,few clouds,02n
1526004000,2018-05-11 02:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.94,14.71,14.6,18,1015,,,62,3.1,310,,,,,75,803,Clouds,broken clouds,04n
1526007600,2018-05-11 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,16.4,13.69,14.8,17.2,1016,,,62,3.6,340,,,,,90,804,Clouds,overcast clouds,04n
1526011200,2018-05-11 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,13.64,8.79,11,16.1,1017,,,61,5.7,350,,,,,40,802,Clouds,scattered clouds,03n
1526014800,2018-05-11 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,11.35,6.34,10,13,1018,,,50,4.6,360,,,,,1,800,Clear,sky is clear,01n
1526018400,2018-05-11 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,9.79,5.63,8.8,11.39,1019,,,68,4.1,40,,,,,1,800,Clear,sky is clear,01n
1526022000,2018-05-11 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,9.16,4.35,8,10.77,1019,,,63,4.6,20,,,,,40,802,Clouds,scattered clouds,03n
1526025600,2018-05-11 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,8.03,3.64,7,10.05,1019,,,60,3.6,30,,,,,75,803,Clouds,broken clouds,04n
1526029200,2018-05-11 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.21,2.07,6,9.51,1020,,,62,4.6,50,,,,,90,804,Clouds,overcast clouds,04n
1526032800,2018-05-11 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.96,3.18,5.5,8,1021,,,62,2.6,50,,,,,90,804,Clouds,overcast clouds,04n
1526036400,2018-05-11 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.91,2.77,6.5,7.73,1021,,,62,3.1,40,,,,,90,804,Clouds,overcast clouds,04d
1526040000,2018-05-11 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.54,2.42,5,8,1022,,,64,3.1,50,,,,,90,804,Clouds,overcast clouds,04d
1526043600,2018-05-11 13:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.69,2.17,5.6,8,1022,,,62,3.6,50,,,,,90,804,Clouds,overcast clouds,04d
1526047200,2018-05-11 14:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.13,3.28,6,8.3,1022,,,59,2.6,60,,,,,90,804,Clouds,overcast clouds,04d
1526050800,2018-05-11 15:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.26,2.76,5.3,8.3,1022,,,60,3.6,50,,,,,90,804,Clouds,overcast clouds,04d
1526054400,2018-05-11 16:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.74,3.39,5,8,1023,,,76,2.6,360,0.65,,,,90,500,Rain,light rain,10d
1526058000,2018-05-11 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.3,2.9,5,7.68,1022,,,88,3.1,50,2.5,,,,90,501,Rain,moderate rain,10d
1526058000,2018-05-11 17:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.3,2.9,5,7.68,1022,,,88,3.1,50,2.5,,,,90,701,Mist,mist,50d
1526061600,2018-05-11 18:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.53,1.77,5.5,8.07,1022,,,88,5.1,50,1.4,,,,90,501,Rain,moderate rain,10d
1526065200,2018-05-11 19:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.86,2.87,6,8,1021,,,88,4.1,80,,,,,90,804,Clouds,overcast clouds,04d
1526068800,2018-05-11 20:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.94,2.4,6,8.01,1020,,,92,5.1,80,,,,,90,804,Clouds,overcast clouds,04d
1526072400,2018-05-11 21:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.58,4.08,6.1,8.36,1020,,,88,3.6,80,,0.3,,,90,500,Rain,light rain,10d
1526076000,2018-05-11 22:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.24,3.11,6,8.3,1019,,,92,4.6,40,1.5,,,,90,501,Rain,moderate rain,10d
1526079600,2018-05-11 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.14,2.99,6,8.3,1019,,,92,4.6,340,0.75,,,,90,500,Rain,light rain,10d
1526079600,2018-05-11 23:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.14,2.99,6,8.3,1019,,,92,4.6,340,0.75,,,,90,701,Mist,mist,50d
1526083200,2018-05-12 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.12,4.46,6,8.3,1019,,,95,2.6,50,2.9,,,,90,501,Rain,moderate rain,10d
1526083200,2018-05-12 00:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.12,4.46,6,8.3,1019,,,95,2.6,50,2.9,,,,90,701,Mist,mist,50d
1526086800,2018-05-12 01:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.1,2.59,6,8,1019,,,92,5.1,50,,,,,90,804,Clouds,overcast clouds,04n
1526090400,2018-05-12 02:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.05,3.58,6,8.3,1019,,,92,3.6,70,,,,,90,804,Clouds,overcast clouds,04n
1526094000,2018-05-12 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.88,3.47,5.9,8,1019,,,95,3.6,60,0.3,0.3,,,90,500,Rain,light rain,10n
1526094000,2018-05-12 03:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.88,3.47,5.9,8,1019,,,95,3.6,60,0.3,0.3,,,90,701,Mist,mist,50n
1526097600,2018-05-12 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.05,3.68,6,8,1018,,,95,3.6,20,5.6,,,,90,202,Thunderstorm,thunderstorm with heavy rain,11n
1526097600,2018-05-12 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.05,3.68,6,8,1018,,,95,3.6,20,5.6,,,,90,502,Rain,heavy intensity rain,10n
1526097600,2018-05-12 04:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.05,3.68,6,8,1018,,,95,3.6,20,5.6,,,,90,701,Mist,mist,50n
1526101200,2018-05-12 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.62,2.46,6,7.2,1018,,,95,4.6,60,13.95,,,,90,502,Rain,heavy intensity rain,10n
1526101200,2018-05-12 05:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.62,2.46,6,7.2,1018,,,95,4.6,60,13.95,,,,90,701,Mist,mist,50n
1526104800,2018-05-12 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.77,3.34,5.7,7.8,1017,,,95,3.6,50,3.55,,,,90,200,Thunderstorm,thunderstorm with light rain,11n
1526104800,2018-05-12 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.77,3.34,5.7,7.8,1017,,,95,3.6,50,3.55,,,,90,501,Rain,moderate rain,10n
1526104800,2018-05-12 06:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.77,3.34,5.7,7.8,1017,,,95,3.6,50,3.55,,,,90,701,Mist,mist,50n
1526108400,2018-05-12 07:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,7.01,3.63,5.5,8,1017,,,95,3.6,350,1.3,,,,90,501,Rain,moderate rain,10n
1526112000,2018-05-12 08:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.95,3.11,5.2,8,1016,,,92,4.1,100,0.4,,,,90,500,Rain,light rain,10n
1526115600,2018-05-12 09:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.6,2.81,5.2,7.5,1017,,,96,4.1,40,0.5,1.9,,,90,500,Rain,light rain,10n
1526119200,2018-05-12 10:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.51,2.67,5,8,1017,,,95,4.1,360,,,,,90,804,Clouds,overcast clouds,04n
1526122800,2018-05-12 11:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.61,3.18,5,8.16,1017,,,96,3.6,20,,,,,90,701,Mist,mist,50d
1526126400,2018-05-12 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.64,3.91,5,8.28,1018,,,96,2.6,30,0.6,,,,90,500,Rain,light rain,10d
1526126400,2018-05-12 12:00:00 +0000 UTC,-14400,Ann Arbor,42.280826,-83.743038,6.64,3.91,5,8.28,1018,,,96,2.6,30,0.6,,,,90,701,Mist,mist,50d
