,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Acceleration[mph/s],Distance[km],Fuel Consumption[km/L]
88,88,88,88,88,88,88,88,88,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,64000,42.2620127778,-83.7385927778,33.0,2.6099998951,768.0,21.1764717102,,,,,,,,,-1.5625,,-0.78125,,0.0,0.0009166666666666668,28.293409665755977
89,89,89,89,89,89,89,89,89,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,64900,42.2620127778,-83.7385927778,32.0,2.6099998951,768.0,21.1764717102,,,,,,,,,-1.5625,,-0.78125,,-0.6904122222222222,0.008,27.43603361527852
90,90,90,90,90,90,90,90,90,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,66000,42.2620127778,-83.7385927778,35.0,4.25,1944.0,21.1764717102,,,,,,,,,-1.5625,,-0.78125,,1.6946481818181818,0.010694444444444446,11.85507625351541
91,91,91,91,91,91,91,91,91,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,66500,42.2620127778,-83.7385927778,35.0,4.25,1944.0,21.1764717102,,,,,,,,,-1.5625,,-0.78125,,0.0,0.004861111111111111,11.85507625351541
92,92,92,92,92,92,92,92,92,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,67000,42.2618666667,-83.7382941667,35.0,4.25,1944.0,21.1764717102,,,,,,,,,-1.5625,,-0.78125,,0.0,0.004861111111111111,11.85507625351541
93,93,93,93,93,93,93,93,93,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,67500,42.2618666667,-83.7382941667,36.0,4.25,1944.0,33.3333320618,,,,,,,,,3.90625,,-0.78125,,1.242742,0.005,7.746645491424098
94,94,94,94,94,94,94,94,94,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,68000,42.2618666667,-83.7382941667,36.0,10.1599998474,2096.0,33.3333320618,,,,,,,,,3.90625,,-0.78125,,0.0,0.005,7.184865856549831
95,95,95,95,95,95,95,95,95,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,68500,42.2618666667,-83.7382941667,38.0,10.1599998474,2096.0,33.3333320618,,,,,,,,,3.90625,,-0.78125,,2.485484,0.005277777777777778,7.584025070802598
96,96,96,96,96,96,96,96,96,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,69600,42.2618666667,-83.7382941667,39.0,10.1599998474,2096.0,33.3333320618,,,,,,,,,3.90625,,-0.78125,,0.5648827272727273,0.01191666666666667,7.783604677928983
97,97,97,97,97,97,97,97,97,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,70000,42.261707777800005,-83.7379838889,39.0,10.6000003815,2180.0,33.3333320618,,,,,,,,,3.90625,,-0.78125,,0.0,0.004333333333333333,7.483685965568418
98,98,98,98,98,98,98,98,98,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,70800,42.261707777800005,-83.7379838889,40.0,10.6000003815,2180.0,33.3333320618,,,,,,,,,3.90625,,-0.78125,,0.77671375,0.008888888888888889,7.675575349300942
99,99,99,99,99,99,99,99,99,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,72000,42.261707777800005,-83.7379838889,40.0,5.730000019069999,2211.0,33.3333320618,,,,,,,,,3.90625,,-0.78125,,0.0,0.013333333333333332,7.567957603562211
100,100,100,100,100,100,100,100,100,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,72600,42.261707777800005,-83.7379838889,40.0,5.730000019069999,2211.0,17.254901886,,,,,,,,,3.125,,-0.78125,,0.0,0.006666666666666666,14.619917603463293
101,101,101,101,101,101,101,101,101,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,73000,42.261540000000004,-83.7376513889,40.0,5.730000019069999,2211.0,17.254901886,,,,,,,,,3.125,,-0.78125,,0.0,0.0044444444444444444,14.619917603463293
102,102,102,102,102,102,102,102,102,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,73900,42.261540000000004,-83.7376513889,41.0,5.730000019069999,2211.0,17.254901886,,,,,,,,,3.125,,-0.78125,,0.6904122222222222,0.01025,14.985415543549873
103,103,103,103,103,103,103,103,103,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,74000,42.261540000000004,-83.7376513889,41.0,10.6599998474,2363.0,17.254901886,,,,,,,,,3.125,,-0.78125,,0.0,0.001138888888888889,14.02147853016876
104,104,104,104,104,104,104,104,104,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,74900,42.261540000000004,-83.7376513889,43.0,10.6599998474,2363.0,17.254901886,,,,,,,,,3.125,,-0.78125,,1.3808244444444444,0.010750000000000001,14.705453092616015
105,105,105,105,105,105,105,105,105,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,75900,42.2613552778,-83.7372786111,43.0,10.6599998474,2363.0,17.254901886,,,,,,,,,3.125,,-0.78125,,0.0,0.011944444444444445,14.705453092616015
106,106,106,106,106,106,106,106,106,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,76000,42.2613552778,-83.7372786111,45.0,13.300000190699999,2475.0,17.254901886,,,,,,,,,3.125,,-0.78125,,12.42742,0.00125,14.69301719148061
107,107,107,107,107,107,107,107,107,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,77300,42.2613552778,-83.7372786111,47.0,13.300000190699999,2475.0,17.254901886,,,,,,,,,3.125,,-0.78125,,0.9559553846153844,0.016972222222222225,15.346040177768636
108,108,108,108,108,108,108,108,108,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,78100,42.2613552778,-83.7372786111,47.0,12.0200004578,2649.0,29.8039226532,,,,,,,,,5.46875,,-0.78125,,0.0,0.010444444444444445,8.300966140654504
109,109,109,109,109,109,109,109,109,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,78400,42.2613552778,-83.7372786111,49.0,12.0200004578,2649.0,29.8039226532,,,,,,,,,5.46875,,-0.78125,,4.142473333333333,0.004083333333333333,8.65419874238448
110,110,110,110,110,110,110,110,110,8,ICE,Car,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,,107.90807849999999,1006,79900,42.261103888899996,-83.7367152778,49.0,12.0200004578,2649.0,29.8039226532,,,,,,,,,5.46875,,-0.78125,,0.0,0.020416666666666666,8.65419874238448
