,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Acceleration[mph/s]
812,812,812,812,812,812,812,3671,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,402400,42.3051075,-83.7580377778,62.0,32.2299995422,2363.0,64.7058868408,,,,,,,,,2.34375,,-3.125,,0.0
813,813,813,813,813,813,813,3672,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,402600,42.3051075,-83.7580377778,62.0,20.7899990082,2363.0,64.7058868408,,,,,,,,,2.34375,,-3.125,,0.0
814,814,814,814,814,814,814,3673,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,403000,42.3051075,-83.7580377778,63.0,20.7899990082,2363.0,64.7058868408,,,,,,,,,2.34375,,-3.125,,1.5534275
815,815,815,815,815,815,815,3674,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,404000,42.3051075,-83.7580377778,64.0,20.7899990082,2363.0,64.7058868408,,,,,,,,,2.34375,,-3.125,,0.621371
816,816,816,816,816,816,816,3675,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,404100,42.3051075,-83.7580377778,64.0,20.7899990082,2363.0,64.7058868408,,,,,,,,,2.34375,,-3.125,,0.0
817,817,817,817,817,817,817,3676,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,404400,42.3051075,-83.7580377778,64.0,20.7899990082,2278.0,64.7058868408,,,,,,,,,2.34375,,-3.125,,0.0
818,818,818,818,818,818,818,3677,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,404600,42.3051075,-83.7580377778,64.0,20.079999923699997,2278.0,64.7058868408,,,,,,,,,2.34375,,-3.125,,0.0
819,819,819,819,819,819,819,3678,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,405000,42.3046372222,-83.7578977778,66.0,20.079999923699997,2278.0,64.7058868408,,,,,,,,,2.34375,,-3.125,,3.106855
820,820,820,820,820,820,820,3679,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,405100,42.3046372222,-83.7578977778,66.0,20.079999923699997,2278.0,64.7058868408,,,,,,,,,2.34375,,-3.90625,,0.0
821,821,821,821,821,821,821,3680,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,406100,42.3046372222,-83.7578977778,67.0,20.079999923699997,2278.0,64.7058868408,,,,,,,,,2.34375,,-3.90625,,0.621371
822,822,822,822,822,822,822,3681,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,406200,42.3046372222,-83.7578977778,67.0,20.079999923699997,2278.0,50.1960792542,,,,,,,,,2.34375,,-3.90625,,0.0
823,823,823,823,823,823,823,3682,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,406400,42.3046372222,-83.7578977778,67.0,20.079999923699997,1741.0,50.1960792542,,,,,,,,,2.34375,,-3.90625,,0.0
824,824,824,824,824,824,824,3683,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,406600,42.3046372222,-83.7578977778,67.0,16.1599998474,1741.0,50.1960792542,,,,,,,,,2.34375,,-3.90625,,0.0
825,825,825,825,825,825,825,3684,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,406700,42.3046372222,-83.7578977778,67.0,16.1599998474,1741.0,50.1960792542,,,,,,,,,-2.34375,,-3.90625,,0.0
826,826,826,826,826,826,826,3685,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,407200,42.3046372222,-83.7578977778,68.0,16.1599998474,1741.0,50.1960792542,,,,,,,,,-2.34375,,-3.90625,,1.242742
827,827,827,827,827,827,827,3686,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,408000,42.3041419444,-83.7577519444,68.0,16.1599998474,1741.0,50.1960792542,,,,,,,,,-2.34375,,-3.90625,,0.0
828,828,828,828,828,828,828,3687,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,408500,42.3041419444,-83.7577519444,68.0,16.1599998474,1531.0,50.1960792542,,,,,,,,,-2.34375,,-3.90625,,0.0
829,829,829,829,829,829,829,3688,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,408600,42.3041419444,-83.7577519444,68.0,12.079999923699999,1531.0,50.1960792542,,,,,,,,,-2.34375,,-3.90625,,0.0
830,830,830,830,830,830,830,3689,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,410500,42.3041419444,-83.7577519444,68.0,12.079999923699999,1397.0,50.1960792542,,,,,,,,,-2.34375,,-3.90625,,0.0
831,831,831,831,831,831,831,3690,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,410600,42.3041419444,-83.7577519444,68.0,5.80999994278,1397.0,50.1960792542,,,,,,,,,-2.34375,,-3.90625,,0.0
832,832,832,832,832,832,832,3691,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,411000,42.3036308333,-83.7575841667,68.0,5.80999994278,1397.0,50.1960792542,,,,,,,,,-2.34375,,-3.90625,,0.0
833,833,833,833,833,833,833,3692,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,411200,42.3036308333,-83.7575841667,68.0,5.80999994278,1397.0,60.0,,,,,,,,,-2.34375,,-3.90625,,0.0
834,834,834,834,834,834,834,3693,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,411300,42.3036308333,-83.7575841667,69.0,5.80999994278,1397.0,60.0,,,,,,,,,-2.34375,,-3.90625,,6.21371
835,835,835,835,835,835,835,3694,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,411700,42.3036308333,-83.7575841667,69.0,5.80999994278,1397.0,60.0,,,,,,,,,-6.25,,-3.90625,,0.0
836,836,836,836,836,836,836,3695,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,412400,42.3036308333,-83.7575841667,70.0,5.80999994278,1397.0,60.0,,,,,,,,,-6.25,,-3.90625,,0.8876728571428572
837,837,837,837,837,837,837,3696,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,412500,42.3036308333,-83.7575841667,70.0,5.80999994278,1708.0,60.0,,,,,,,,,-6.25,,-3.90625,,0.0
838,838,838,838,838,838,838,3697,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,412600,42.3036308333,-83.7575841667,70.0,18.170000076300003,1708.0,60.0,,,,,,,,,-6.25,,-3.90625,,0.0
839,839,839,839,839,839,839,3698,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,413400,42.3036308333,-83.7575841667,71.0,18.170000076300003,1708.0,60.0,,,,,,,,,-6.25,,-3.90625,,0.77671375
840,840,840,840,840,840,840,3699,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,414000,42.303125,-83.7573327778,71.0,18.170000076300003,1708.0,60.0,,,,,,,,,-6.25,,-3.90625,,0.0
